timestamp,dayahead_price,generation_solar,generation_wind,demand
2024-12-08 13:00:00+01:00,121.19,0.10993504931440944,0.12064036592338478,0.7566350133917702
2024-12-08 14:00:00+01:00,118.78,0.06374789511667067,0.099199542595769,0.7426101777453129
2024-12-08 15:00:00+01:00,129.59,0.026701948520567717,0.06946826758147513,0.7429754078402727
2024-12-08 16:00:00+01:00,133.29,0.0016839066634592255,0.05345911949685535,0.760482103725347
2024-12-08 17:00:00+01:00,138.91,0.0,0.07289879931389365,0.7742878013148283
2024-12-08 18:00:00+01:00,135.08,0.0,0.12235563178959405,0.7712442171901631
2024-12-08 19:00:00+01:00,126.67,0.0,0.09405374499714123,0.7560019478938398
2024-12-08 20:00:00+01:00,119.42,0.0,0.1126357918810749,0.7245434623813002
2024-12-08 21:00:00+01:00,106.52,0.0,0.1297884505431675,0.6886535183832481
2024-12-08 22:00:00+01:00,99.01,0.0,0.1672384219554031,0.6886535183832481
2024-12-08 23:00:00+01:00,87.97,0.0,0.2115494568324757,0.6542975407840272
2024-12-09 00:00:00+01:00,72.77,0.0,0.25443110348770726,0.6342342342342342
2024-12-09 01:00:00+01:00,57.42,0.0,0.2532875929102344,0.6099829559289018
2024-12-09 02:00:00+01:00,35.42,0.0,0.2169811320754717,0.6065741417092768
2024-12-09 03:00:00+01:00,36.19,0.0,0.15208690680388792,0.6024348672997322
2024-12-09 04:00:00+01:00,43.05,0.0,0.14351057747284163,0.6243486729973217
2024-12-09 05:00:00+01:00,88.03,0.0,0.20697541452258433,0.7036279522766009
2024-12-09 06:00:00+01:00,114.54,0.0,0.32675814751286447,0.8287557828098369
2024-12-09 07:00:00+01:00,137.35,0.004089487611258119,0.4068038879359634,0.9285609934258583
2024-12-09 08:00:00+01:00,140.02,0.033918691363964394,0.4073756432246998,0.9655953250547845
2024-12-09 09:00:00+01:00,140.19,0.08034640365648305,0.3496283590623213,0.9784027270513757
2024-12-09 10:00:00+01:00,141.66,0.117392350252586,0.30331618067467125,0.9890187484782079
2024-12-09 11:00:00+01:00,142.1,0.14072648544623526,0.29302458547741567,0.9886778670562454
2024-12-09 12:00:00+01:00,140.31,0.13832090449843637,0.29559748427672955,0.9780618456294132
2024-12-09 13:00:00+01:00,144.4,0.11450565311522733,0.3290451686678102,0.9790601412223033
2024-12-09 14:00:00+01:00,147.99,0.0700024055809478,0.3133218982275586,0.9765278792305819
2024-12-09 15:00:00+01:00,147.41,0.026942506615347608,0.2881646655231561,0.9762843925006087
2024-12-09 16:00:00+01:00,147.86,0.0014433485686793362,0.28702115494568325,0.9857316776235695
2024-12-09 17:00:00+01:00,147.92,0.0,0.29759862778730706,0.9833942050158266
2024-12-09 18:00:00+01:00,147.92,0.0,0.2995997712978845,0.9555880204528853
2024-12-09 19:00:00+01:00,147.55,0.0,0.27358490566037735,0.9192354516678841
2024-12-09 20:00:00+01:00,139.57,0.0,0.23556317895940537,0.8693206720233747
2024-12-09 21:00:00+01:00,125.36,0.0,0.20097198399085192,0.8097881665449232
2024-12-09 22:00:00+01:00,120.56,0.0,0.22012578616352202,0.7800097394691989
2024-12-09 23:00:00+01:00,103.42,0.0,0.23013150371640936,0.7310932554175797
2024-12-10 00:00:00+01:00,110.03,0.0,0.21869639794168097,0.7112977842707573
2024-12-10 01:00:00+01:00,110.07,0.0,0.19153802172670098,0.6826150474799123
2024-12-10 02:00:00+01:00,110.02,0.0,0.14865637507146942,0.6703676649622595
2024-12-10 03:00:00+01:00,110.02,0.0,0.13064608347627216,0.6683223764304845
2024-12-10 04:00:00+01:00,103.69,0.0,0.10234419668381932,0.6860238616995373
2024-12-10 05:00:00+01:00,127.89,0.0,0.10263007432818753,0.7525687850012175
2024-12-10 06:00:00+01:00,147.91,0.0,0.10863350485991996,0.8593377160944728
2024-12-10 07:00:00+01:00,167.4,0.003367813326918451,0.1320754716981132,0.9524713903092281
2024-12-10 08:00:00+01:00,189.36,0.0406543180178013,0.12149799885648942,0.9883126369612856
2024-12-10 09:00:00+01:00,177.47,0.11041616550396921,0.11177815894797027,0.9842951059167275
2024-12-10 10:00:00+01:00,178.75,0.15299494828000962,0.10777587192681533,0.9856586316045776
2024-12-10 11:00:00+01:00,182.09,0.1806591291796969,0.1069182389937107,0.9731921110299488
2024-12-10 12:00:00+01:00,181.1,0.1852297329805148,0.1289308176100629,0.9570976381787193
2024-12-10 13:00:00+01:00,184.27,0.1623767139764253,0.16180674671240708,0.9563915266617969
2024-12-10 14:00:00+01:00,183.64,0.10440221313447197,0.19897084048027444,0.9496225955685416
2024-12-10 15:00:00+01:00,189.4,0.03656483040654318,0.22984562607204118,0.9599951302654005
2024-12-10 16:00:00+01:00,192.45,0.0014433485686793362,0.23756432246998285,0.9817871925980034
2024-12-10 17:00:00+01:00,193.64,0.0,0.24271012006861065,0.9820793766739713
2024-12-10 18:00:00+01:00,181.0,0.0,0.28101772441395084,0.9573898222546872
2024-12-10 19:00:00+01:00,179.83,0.0,0.30588907947398514,0.9206233260287314
2024-12-10 20:00:00+01:00,165.0,0.0,0.31503716409376786,0.8643048453859264
2024-12-10 21:00:00+01:00,149.73,0.0,0.34448256146369355,0.8052593133674215
2024-12-10 22:00:00+01:00,137.95,0.0,0.38393367638650655,0.7760896031166301
2024-12-10 23:00:00+01:00,121.37,0.0,0.4453973699256718,0.7335037740443145
2024-12-11 00:00:00+01:00,114.03,0.0,0.465980560320183,0.7014852690528366
2024-12-11 01:00:00+01:00,107.43,0.0,0.5280160091480847,0.6775748721694668
2024-12-11 02:00:00+01:00,106.36,0.0,0.5182961692395655,0.6724859995130266
2024-12-11 03:00:00+01:00,105.09,0.0,0.47855917667238423,0.6629169710250792
2024-12-11 04:00:00+01:00,107.14,0.0,0.5294453973699257,0.6828828828828829
2024-12-11 05:00:00+01:00,122.14,0.0,0.5371640937678673,0.7517409301193085
2024-12-11 06:00:00+01:00,154.28,0.0,0.5794739851343625,0.8618943267591916
2024-12-11 07:00:00+01:00,268.77,0.003367813326918451,0.6009148084619783,0.9518626734842951
2024-12-11 08:00:00+01:00,342.94,0.04305989896560019,0.5797598627787307,0.9957876795714633
2024-12-11 09:00:00+01:00,357.5,0.12581188356988213,0.5331618067467124,0.9961772583394205
2024-12-11 10:00:00+01:00,346.32,0.171758479672841,0.45168667810177243,0.9958120282444607
2024-12-11 11:00:00+01:00,360.93,0.20351214818378638,0.40194396798170384,0.9821767713659606
2024-12-11 12:00:00+01:00,356.82,0.19749819581428915,0.3765008576329331,0.9604577550523496
2024-12-11 13:00:00+01:00,372.08,0.1671878758720231,0.3493424814179531,0.9531775018261505
2024-12-11 14:00:00+01:00,359.25,0.10921337503006977,0.30588907947398514,0.9441928414901388
2024-12-11 15:00:00+01:00,367.08,0.03656483040654318,0.30646083476272157,0.9547601655709764
2024-12-11 16:00:00+01:00,436.79,0.0016839066634592255,0.33647798742138363,0.9696615534453372
2024-12-11 17:00:00+01:00,438.03,0.0,0.3170383076043453,0.9693206720233747
2024-12-11 18:00:00+01:00,359.5,0.0,0.3344768439108062,0.9493791088385684
2024-12-11 19:00:00+01:00,328.2,0.0,0.3190394511149228,0.913099586072559
2024-12-11 20:00:00+01:00,202.63,0.0,0.2893081761006289,0.8646700754808863
2024-12-11 21:00:00+01:00,169.37,0.0,0.2893081761006289,0.8102264426588751
2024-12-11 22:00:00+01:00,150.0,0.0,0.28702115494568325,0.7825420014609203
2024-12-11 23:00:00+01:00,136.96,0.0,0.29273870783304745,0.7379839298758217
2024-12-12 00:00:00+01:00,122.24,0.0,0.328759291023442,0.7138300462624787
2024-12-12 01:00:00+01:00,115.3,0.0,0.3316180674671241,0.6893109325541757
2024-12-12 02:00:00+01:00,109.96,0.0,0.30445969125214406,0.6804480155831507
2024-12-12 03:00:00+01:00,107.35,0.0,0.3319039451114923,0.6743851960068177
2024-12-12 04:00:00+01:00,112.51,0.0,0.3373356203544883,0.6893596299001704
2024-12-12 05:00:00+01:00,123.64,0.0,0.32018296169239563,0.7556123691258826
2024-12-12 06:00:00+01:00,170.76,0.0,0.2727272727272727,0.8675188702215729
2024-12-12 07:00:00+01:00,535.76,0.0024055809477988932,0.2175528873642081,0.952763574385196
2024-12-12 08:00:00+01:00,655.6,0.046427712292518644,0.1998284734133791,0.977063550036523
