,snapshot,component_charge,fieldtype_charge,field_charge,value_charge,mode_charge,component_discharge,fieldtype_discharge,field_discharge,value_discharge,mode_discharge
2652,t2653,battery.charging,exp,in_electricity,4.233805168766388,primal,battery.discharging,exp,in_electricity,0.0,primal
2653,t2654,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2654,t2655,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2655,t2656,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2656,t2657,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2657,t2658,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2658,t2659,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.919795064103416,primal
2659,t2660,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.1401532962161687,primal
2660,t2661,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.940051639680415,primal
2661,t2662,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2662,t2663,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2663,t2664,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2664,t2665,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2665,t2666,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2666,t2667,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2667,t2668,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2668,t2669,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2669,t2670,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2670,t2671,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2671,t2672,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2672,t2673,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2673,t2674,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2674,t2675,battery.charging,exp,in_electricity,0.5759990790028047,primal,battery.discharging,exp,in_electricity,0.0,primal
2675,t2676,battery.charging,exp,in_electricity,2.2198138777074337,primal,battery.discharging,exp,in_electricity,0.0,primal
2676,t2677,battery.charging,exp,in_electricity,0.9598198280199983,primal,battery.discharging,exp,in_electricity,0.0,primal
2677,t2678,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2678,t2679,battery.charging,exp,in_electricity,0.47817238403615026,primal,battery.discharging,exp,in_electricity,0.0,primal
2679,t2680,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2680,t2681,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2681,t2682,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2682,t2683,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.8452390184204033,primal
2683,t2684,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.1419019810139766,primal
2684,t2685,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.01285900056562,primal
2685,t2686,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2686,t2687,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2687,t2688,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2688,t2689,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2689,t2690,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2690,t2691,battery.charging,exp,in_electricity,4.233805168766388,primal,battery.discharging,exp,in_electricity,0.0,primal
2691,t2692,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2692,t2693,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2693,t2694,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2694,t2695,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.129891760425771,primal
2695,t2696,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.870108239574229,primal
2696,t2697,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2697,t2698,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2698,t2699,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2699,t2700,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2700,t2701,battery.charging,exp,in_electricity,4.233805168766388,primal,battery.discharging,exp,in_electricity,0.0,primal
2701,t2702,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2702,t2703,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2703,t2704,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2704,t2705,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2705,t2706,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2706,t2707,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.870108239574229,primal
2707,t2708,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.129891760425771,primal
2708,t2709,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2709,t2710,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2710,t2711,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2711,t2712,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2712,t2713,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2713,t2714,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2714,t2715,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2715,t2716,battery.charging,exp,in_electricity,4.233805168766388,primal,battery.discharging,exp,in_electricity,0.0,primal
2716,t2717,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2717,t2718,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2718,t2719,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.129891760425771,primal
2719,t2720,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.870108239574229,primal
2720,t2721,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2721,t2722,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2722,t2723,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2723,t2724,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2724,t2725,battery.charging,exp,in_electricity,4.233805168766388,primal,battery.discharging,exp,in_electricity,0.0,primal
2725,t2726,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2726,t2727,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2727,t2728,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2728,t2729,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2729,t2730,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2730,t2731,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.8826546327027414,primal
2731,t2732,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.117345367297259,primal
2732,t2733,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2733,t2734,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2734,t2735,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2735,t2736,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2736,t2737,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2737,t2738,battery.charging,exp,in_electricity,4.233805168766388,primal,battery.discharging,exp,in_electricity,0.0,primal
2738,t2739,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2739,t2740,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2740,t2741,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2741,t2742,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2742,t2743,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.129891760425771,primal
2743,t2744,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.870108239574229,primal
2744,t2745,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2745,t2746,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2746,t2747,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2747,t2748,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2748,t2749,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2749,t2750,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2750,t2751,battery.charging,exp,in_electricity,4.233805168766388,primal,battery.discharging,exp,in_electricity,0.0,primal
2751,t2752,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2752,t2753,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2753,t2754,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2754,t2755,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.7075925890973163,primal
2755,t2756,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.129891760425771,primal
2756,t2757,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.1625156504769123,primal
2757,t2758,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2758,t2759,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2759,t2760,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2760,t2761,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2761,t2762,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2762,t2763,battery.charging,exp,in_electricity,4.233805168766388,primal,battery.discharging,exp,in_electricity,0.0,primal
2763,t2764,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2764,t2765,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2765,t2766,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.9129521723124299,primal
2766,t2767,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.129891760425771,primal
2767,t2768,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.9571560672618,primal
2768,t2769,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2769,t2770,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2770,t2771,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2771,t2772,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2772,t2773,battery.charging,exp,in_electricity,4.233805168766388,primal,battery.discharging,exp,in_electricity,0.0,primal
2773,t2774,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2774,t2775,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2775,t2776,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2776,t2777,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2777,t2778,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2778,t2779,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.870108239574229,primal
2779,t2780,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.129891760425771,primal
2780,t2781,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2781,t2782,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2782,t2783,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2783,t2784,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2784,t2785,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2785,t2786,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2786,t2787,battery.charging,exp,in_electricity,4.233805168766388,primal,battery.discharging,exp,in_electricity,0.0,primal
2787,t2788,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2788,t2789,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
2789,t2790,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.5499207918406173,primal
2790,t2791,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.25296255577531,primal
2791,t2792,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.197116652384073,primal
