,snapshot,component_pv,fieldtype_pv,field_pv,value_pv,mode_pv,component_load,fieldtype_load,field_load,value_load,mode_load
4517,t4518,pv,exp,value,0.2994948280009623,primal,load,exp,value,2.2146335524713905,primal
4518,t4519,pv,exp,value,0.6795766177531875,primal,load,exp,value,2.3702215729242755,primal
4519,t4520,pv,exp,value,1.1715179215780611,primal,load,exp,value,2.5742634526418313,primal
4520,t4521,pv,exp,value,1.617753187394756,primal,load,exp,value,2.7644265887509127,primal
4521,t4522,pv,exp,value,2.0796247293721435,primal,load,exp,value,2.8688823959094227,primal
4522,t4523,pv,exp,value,2.3995669954293963,primal,load,exp,value,2.9226929632335037,primal
4523,t4524,pv,exp,value,2.6882367091652632,primal,load,exp,value,2.794862429997565,primal
4524,t4525,pv,exp,value,0.0,primal,load,exp,value,2.696737277818359,primal
4525,t4526,pv,exp,value,0.0,primal,load,exp,value,2.6451180910640373,primal
4526,t4527,pv,exp,value,2.273273995669954,primal,load,exp,value,2.6404918431945457,primal
4527,t4528,pv,exp,value,1.9076256916045224,primal,load,exp,value,2.668736303871439,primal
4528,t4529,pv,exp,value,1.4168871782535484,primal,load,exp,value,2.7531044558071582,primal
4529,t4530,pv,exp,value,0.8864565792638922,primal,load,exp,value,2.8268809349890436,primal
4530,t4531,pv,exp,value,0.4354101515515997,primal,load,exp,value,2.816776235695155,primal
4531,t4532,pv,exp,value,0.180418571084917,primal,load,exp,value,2.8371073776479183,primal
4532,t4533,pv,exp,value,0.0012027904738994468,primal,load,exp,value,2.7811054297540783,primal
4533,t4534,pv,exp,value,0.0,primal,load,exp,value,2.7634526418310204,primal
4534,t4535,pv,exp,value,0.0,primal,load,exp,value,2.555514974433893,primal
4535,t4536,pv,exp,value,0.0,primal,load,exp,value,2.453615777940102,primal
4536,t4537,pv,exp,value,0.0,primal,load,exp,value,2.3459946432919407,primal
4537,t4538,pv,exp,value,0.0,primal,load,exp,value,2.3074019965911856,primal
4538,t4539,pv,exp,value,0.0,primal,load,exp,value,2.274044314584855,primal
4539,t4540,pv,exp,value,0.0,primal,load,exp,value,2.337229121012905,primal
4540,t4541,pv,exp,value,0.10704835217705075,primal,load,exp,value,2.618334550766983,primal
4541,t4542,pv,exp,value,0.26100553283617994,primal,load,exp,value,3.097881665449233,primal
4542,t4543,pv,exp,value,0.6483040654318017,primal,load,exp,value,3.473581689797906,primal
4543,t4544,pv,exp,value,1.2821746451768101,primal,load,exp,value,3.704528853177502,primal
4544,t4545,pv,exp,value,1.9256675487130144,primal,load,exp,value,3.754565376186998,primal
4545,t4546,pv,exp,value,2.624488814048593,primal,load,exp,value,3.767957146335525,primal
4546,t4547,pv,exp,value,3.2102477748376232,primal,load,exp,value,3.707572437302167,primal
4547,t4548,pv,exp,value,3.538609574212172,primal,load,exp,value,3.556610664718773,primal
4548,t4549,pv,exp,value,3.3148905460668754,primal,load,exp,value,3.497199902605308,primal
4549,t4550,pv,exp,value,3.1573249939860477,primal,load,exp,value,3.4252495738982223,primal
4550,t4551,pv,exp,value,2.886697137358672,primal,load,exp,value,3.362916971025079,primal
4551,t4552,pv,exp,value,2.4777483762328605,primal,load,exp,value,3.305941076211347,primal
4552,t4553,pv,exp,value,1.932884291556411,primal,load,exp,value,3.3434380326272217,primal
4553,t4554,pv,exp,value,1.2112100072167429,primal,load,exp,value,3.3966398831263693,primal
4554,t4555,pv,exp,value,0.5665143132066395,primal,load,exp,value,3.4299975651327004,primal
4555,t4556,pv,exp,value,0.19124368535001202,primal,load,exp,value,3.3687606525444362,primal
4556,t4557,pv,exp,value,0.0012027904738994468,primal,load,exp,value,3.2692963233503773,primal
4557,t4558,pv,exp,value,0.0,primal,load,exp,value,3.1217433649866084,primal
4558,t4559,pv,exp,value,0.0,primal,load,exp,value,2.8378378378378377,primal
4559,t4560,pv,exp,value,0.0,primal,load,exp,value,2.709520331141953,primal
4560,t4561,pv,exp,value,0.0,primal,load,exp,value,2.54918431945459,primal
4561,t4562,pv,exp,value,0.0,primal,load,exp,value,2.4756513270026783,primal
4562,t4563,pv,exp,value,0.0,primal,load,exp,value,2.4352325298271245,primal
4563,t4564,pv,exp,value,0.0,primal,load,exp,value,2.497199902605308,primal
4564,t4565,pv,exp,value,0.11306230454654799,primal,load,exp,value,2.7442171901631363,primal
4565,t4566,pv,exp,value,0.3776762088044263,primal,load,exp,value,3.205989773557341,primal
4566,t4567,pv,exp,value,1.0295886456579264,primal,load,exp,value,3.4537375213050887,primal
4567,t4568,pv,exp,value,1.9725763771950926,primal,load,exp,value,3.554662770878987,primal
4568,t4569,pv,exp,value,2.889102718306471,primal,load,exp,value,3.523983442902362,primal
4569,t4570,pv,exp,value,3.611979793120039,primal,load,exp,value,3.4954954954954953,primal
4570,t4571,pv,exp,value,4.078662496993024,primal,load,exp,value,3.4810080350620893,primal
4571,t4572,pv,exp,value,4.213375030069762,primal,load,exp,value,3.3925006087168246,primal
4572,t4573,pv,exp,value,4.037767620880443,primal,load,exp,value,3.4041879717555394,primal
4573,t4574,pv,exp,value,3.720230935770989,primal,load,exp,value,3.457146335524714,primal
4574,t4575,pv,exp,value,3.3028626413278808,primal,load,exp,value,3.4584855125395664,primal
4575,t4576,pv,exp,value,2.6605725282655763,primal,load,exp,value,3.4572680788897,primal
4576,t4577,pv,exp,value,1.9882126533557853,primal,load,exp,value,3.4930606281957632,primal
4577,t4578,pv,exp,value,1.2063988453211452,primal,load,exp,value,3.5230094959824685,primal
4578,t4579,pv,exp,value,0.5641087322588405,primal,load,exp,value,3.518626734842951,primal
4579,t4580,pv,exp,value,0.18763531392831367,primal,load,exp,value,3.47881665449233,primal
4580,t4581,pv,exp,value,0.0012027904738994468,primal,load,exp,value,3.3433162892622352,primal
4581,t4582,pv,exp,value,0.0,primal,load,exp,value,3.2128074019965913,primal
4582,t4583,pv,exp,value,0.0,primal,load,exp,value,2.92354516678841,primal
4583,t4584,pv,exp,value,0.0,primal,load,exp,value,2.7668614560506457,primal
4584,t4585,pv,exp,value,0.0,primal,load,exp,value,2.6325785244704165,primal
4585,t4586,pv,exp,value,0.0,primal,load,exp,value,2.567932797662527,primal
4586,t4587,pv,exp,value,0.0,primal,load,exp,value,2.538470903335768,primal
4587,t4588,pv,exp,value,0.0,primal,load,exp,value,2.5973946919892867,primal
4588,t4589,pv,exp,value,0.11306230454654799,primal,load,exp,value,2.8276113951789625,primal
4589,t4590,pv,exp,value,0.3921096944912196,primal,load,exp,value,3.233382030679328,primal
4590,t4591,pv,exp,value,1.0512388741881165,primal,load,exp,value,3.531775018261505,primal
4591,t4592,pv,exp,value,1.9773875390906903,primal,load,exp,value,3.6742147552958366,primal
4592,t4593,pv,exp,value,2.84820784219389,primal,load,exp,value,3.6541271000730458,primal
4593,t4594,pv,exp,value,3.559057012268463,primal,load,exp,value,3.6055514974433893,primal
4594,t4595,pv,exp,value,3.9150829925426986,primal,load,exp,value,3.604699293888483,primal
4595,t4596,pv,exp,value,3.9126774115949003,primal,load,exp,value,3.601655709763818,primal
4596,t4597,pv,exp,value,3.794803945152754,primal,load,exp,value,3.770513757000243,primal
4597,t4598,pv,exp,value,3.5566514313206636,primal,load,exp,value,3.7123204285366445,primal
4598,t4599,pv,exp,value,3.204233822468126,primal,load,exp,value,3.5484538592646704,primal
4599,t4600,pv,exp,value,2.7507818138080347,primal,load,exp,value,3.5607499391283177,primal
4600,t4601,pv,exp,value,2.078421938898244,primal,load,exp,value,3.696980764548332,primal
4601,t4602,pv,exp,value,1.2256434929035362,primal,load,exp,value,3.7735573411249086,primal
4602,t4603,pv,exp,value,0.5220110656723599,primal,load,exp,value,3.6917457998539076,primal
4603,t4604,pv,exp,value,0.1744046187154198,primal,load,exp,value,3.5318967616264914,primal
4604,t4605,pv,exp,value,0.0012027904738994468,primal,load,exp,value,3.3677867056245434,primal
4605,t4606,pv,exp,value,0.0,primal,load,exp,value,3.1809106403701,primal
4606,t4607,pv,exp,value,0.0,primal,load,exp,value,2.9209885561236915,primal
4607,t4608,pv,exp,value,0.0,primal,load,exp,value,2.7893839785731678,primal
4608,t4609,pv,exp,value,0.0,primal,load,exp,value,2.647918188458729,primal
4609,t4610,pv,exp,value,0.0,primal,load,exp,value,2.5785244704163626,primal
4610,t4611,pv,exp,value,0.0,primal,load,exp,value,2.532140248356465,primal
4611,t4612,pv,exp,value,0.0,primal,load,exp,value,2.5780374969564157,primal
4612,t4613,pv,exp,value,0.10464277122925186,primal,load,exp,value,2.8130021913805696,primal
4613,t4614,pv,exp,value,0.3391869136396439,primal,load,exp,value,3.2589481373265157,primal
4614,t4615,pv,exp,value,0.9225402934808756,primal,load,exp,value,3.568785001217434,primal
4615,t4616,pv,exp,value,1.8390666345922542,primal,load,exp,value,3.7599220842464085,primal
4616,t4617,pv,exp,value,2.7195092614866487,primal,load,exp,value,3.773435597759922,primal
4617,t4618,pv,exp,value,3.4267500601395233,primal,load,exp,value,3.7072072072072073,primal
4618,t4619,pv,exp,value,3.7875872023093575,primal,load,exp,value,3.6224738251765274,primal
4619,t4620,pv,exp,value,3.8994467163820064,primal,load,exp,value,3.498417336255174,primal
4620,t4621,pv,exp,value,3.7334616309838826,primal,load,exp,value,3.4659118578037496,primal
4621,t4622,pv,exp,value,3.402694250661535,primal,load,exp,value,3.423788653518383,primal
4622,t4623,pv,exp,value,2.9793120038489294,primal,load,exp,value,3.4732164597029462,primal
4623,t4624,pv,exp,value,2.4560981477026704,primal,load,exp,value,3.5714633552471393,primal
4624,t4625,pv,exp,value,1.795766177531874,primal,load,exp,value,3.641709276844412,primal
4625,t4626,pv,exp,value,1.0801058455617032,primal,load,exp,value,3.595081568054541,primal
4626,t4627,pv,exp,value,0.508780370459466,primal,load,exp,value,3.5552714877039198,primal
4627,t4628,pv,exp,value,0.17199903776762088,primal,load,exp,value,3.472242512783053,primal
4628,t4629,pv,exp,value,0.0012027904738994468,primal,load,exp,value,3.354029705381057,primal
4629,t4630,pv,exp,value,0.0,primal,load,exp,value,3.1950328707085465,primal
4630,t4631,pv,exp,value,0.0,primal,load,exp,value,2.9403457511565616,primal
4631,t4632,pv,exp,value,0.0,primal,load,exp,value,2.8205502800097393,primal
4632,t4633,pv,exp,value,0.0,primal,load,exp,value,2.6770148526905286,primal
4633,t4634,pv,exp,value,0.0,primal,load,exp,value,2.6185780374969565,primal
4634,t4635,pv,exp,value,0.0,primal,load,exp,value,2.552471390309228,primal
4635,t4636,pv,exp,value,0.0,primal,load,exp,value,2.584976868760653,primal
4636,t4637,pv,exp,value,0.10103439980755352,primal,load,exp,value,2.8171414657901144,primal
4637,t4638,pv,exp,value,0.328361799374549,primal,load,exp,value,3.246530314097882,primal
4638,t4639,pv,exp,value,0.9285542458503728,primal,load,exp,value,3.5653761869978084,primal
4639,t4640,pv,exp,value,1.8703391869136397,primal,load,exp,value,3.7118334550766985,primal
4640,t4641,pv,exp,value,2.7916766899206156,primal,load,exp,value,3.6425614803993183,primal
4641,t4642,pv,exp,value,3.484484002886697,primal,load,exp,value,3.5624543462381304,primal
4642,t4643,pv,exp,value,3.894635554486409,primal,load,exp,value,3.571098125152179,primal
4643,t4644,pv,exp,value,4.020928554245851,primal,load,exp,value,3.522157292427563,primal
4644,t4645,pv,exp,value,3.810440221313447,primal,load,exp,value,3.5094959824689553,primal
4645,t4646,pv,exp,value,3.277604041375992,primal,load,exp,value,3.604577550523497,primal
4646,t4647,pv,exp,value,2.583593937936012,primal,load,exp,value,3.71499878256635,primal
4647,t4648,pv,exp,value,1.9882126533557853,primal,load,exp,value,3.7692963233503773,primal
4648,t4649,pv,exp,value,1.4782294924224202,primal,load,exp,value,3.6600925249573897,primal
4649,t4650,pv,exp,value,0.936973779167669,primal,load,exp,value,3.5054784514243975,primal
4650,t4651,pv,exp,value,0.4546547991339909,primal,load,exp,value,3.320063306549793,primal
4651,t4652,pv,exp,value,0.17199903776762088,primal,load,exp,value,3.1876065254443633,primal
4652,t4653,pv,exp,value,0.0012027904738994468,primal,load,exp,value,3.0661066471877287,primal
4653,t4654,pv,exp,value,0.0,primal,load,exp,value,2.941197954711468,primal
4654,t4655,pv,exp,value,0.0,primal,load,exp,value,2.724373021670319,primal
4655,t4656,pv,exp,value,0.0,primal,load,exp,value,2.6005600194789387,primal
4656,t4657,pv,exp,value,0.0,primal,load,exp,value,2.4498417336255174,primal
4657,t4658,pv,exp,value,0.0,primal,load,exp,value,2.3814219625030435,primal
4658,t4659,pv,exp,value,0.0,primal,load,exp,value,2.300219138056976,primal
4659,t4660,pv,exp,value,0.0,primal,load,exp,value,2.304114925736547,primal
4660,t4661,pv,exp,value,0.10223719028145298,primal,load,exp,value,2.3360116873630385,primal
4661,t4662,pv,exp,value,0.31031994226605725,primal,load,exp,value,2.444485025566107,primal
4662,t4663,pv,exp,value,0.8648063507337022,primal,load,exp,value,2.542244947650353,primal
4663,t4664,pv,exp,value,1.7885494346884774,primal,load,exp,value,2.6581446311176045,primal
4664,t4665,pv,exp,value,2.6858311282174645,primal,load,exp,value,2.695885074263453,primal
4665,t4666,pv,exp,value,3.349771469809959,primal,load,exp,value,2.7204772339907475,primal
4666,t4667,pv,exp,value,3.7057974500841957,primal,load,exp,value,2.7680788897005115,primal
4667,t4668,pv,exp,value,3.8008178975222515,primal,load,exp,value,2.761869978086194,primal
4668,t4669,pv,exp,value,3.78277604041376,primal,load,exp,value,2.836255174093012,primal
4669,t4670,pv,exp,value,0.0,primal,load,exp,value,2.8742391039688338,primal
4670,t4671,pv,exp,value,0.0,primal,load,exp,value,3.0495495495495497,primal
4671,t4672,pv,exp,value,1.8763531392831367,primal,load,exp,value,3.07718529340151,primal
4672,t4673,pv,exp,value,1.254510464277123,primal,load,exp,value,3.072924275626978,primal
4673,t4674,pv,exp,value,0.7373105605003609,primal,load,exp,value,2.9492330168005845,primal
4674,t4675,pv,exp,value,0.3644455135915323,primal,load,exp,value,2.8764304845385924,primal
4675,t4676,pv,exp,value,0.16357950445032476,primal,load,exp,value,2.8388117847577305,primal
4676,t4677,pv,exp,value,0.0012027904738994468,primal,load,exp,value,2.7595568541514486,primal
4677,t4678,pv,exp,value,0.0,primal,load,exp,value,2.689310932554176,primal
4678,t4679,pv,exp,value,0.0,primal,load,exp,value,2.503043584124665,primal
4679,t4680,pv,exp,value,0.0,primal,load,exp,value,2.390674458242026,primal
4680,t4681,pv,exp,value,0.0,primal,load,exp,value,2.2540784027270515,primal
4681,t4682,pv,exp,value,0.0,primal,load,exp,value,2.204163623082542,primal
4682,t4683,pv,exp,value,0.0,primal,load,exp,value,2.1117604090577062,primal
4683,t4684,pv,exp,value,0.0,primal,load,exp,value,2.1010469929388846,primal
4684,t4685,pv,exp,value,0.09862881885975464,primal,load,exp,value,2.1512052593133673,primal
4685,t4686,pv,exp,value,0.33197017079624735,primal,load,exp,value,2.209398587776966,primal
4686,t4687,pv,exp,value,0.9333654077459707,primal,load,exp,value,2.290236182128074,primal
4687,t4688,pv,exp,value,1.8559057012268463,primal,load,exp,value,2.4320672023374725,primal
4688,t4689,pv,exp,value,2.558315071828585,primal,load,exp,value,2.558315071828585,primal
4689,t4690,pv,exp,value,0.0,primal,load,exp,value,2.6112734355977603,primal
4690,t4691,pv,exp,value,0.0,primal,load,exp,value,2.5652544436328215,primal
4691,t4692,pv,exp,value,0.0,primal,load,exp,value,2.4351107864621375,primal
4692,t4693,pv,exp,value,0.0,primal,load,exp,value,2.361334307280253,primal
4693,t4694,pv,exp,value,0.0,primal,load,exp,value,2.3205502800097393,primal
4694,t4695,pv,exp,value,0.0,primal,load,exp,value,2.345264183102021,primal
4695,t4696,pv,exp,value,0.0,primal,load,exp,value,2.4394935476016557,primal
4696,t4697,pv,exp,value,2.395958624007698,primal,load,exp,value,2.620891161431702,primal
4697,t4698,pv,exp,value,1.375992302140967,primal,load,exp,value,2.772826880934989,primal
4698,t4699,pv,exp,value,0.5737310560500362,primal,load,exp,value,2.8795958120282443,primal
4699,t4700,pv,exp,value,0.17681019966321865,primal,load,exp,value,2.919527635743852,primal
4700,t4701,pv,exp,value,0.0012027904738994468,primal,load,exp,value,2.8664475286096907,primal
4701,t4702,pv,exp,value,0.0,primal,load,exp,value,2.832115899683467,primal
4702,t4703,pv,exp,value,0.0,primal,load,exp,value,2.649135622108595,primal
4703,t4704,pv,exp,value,0.0,primal,load,exp,value,2.531409788166545,primal
4704,t4705,pv,exp,value,0.0,primal,load,exp,value,2.4150231312393475,primal
4705,t4706,pv,exp,value,0.0,primal,load,exp,value,2.3733869004139274,primal
4706,t4707,pv,exp,value,0.0,primal,load,exp,value,2.332846359873387,primal
4707,t4708,pv,exp,value,0.0,primal,load,exp,value,2.4144144144144146,primal
4708,t4709,pv,exp,value,0.09622323791195572,primal,load,exp,value,2.6792062332602873,primal
4709,t4710,pv,exp,value,0.33678133269184507,primal,load,exp,value,3.120891161431702,primal
4710,t4711,pv,exp,value,0.9429877315371662,primal,load,exp,value,3.4618943267591917,primal
4711,t4712,pv,exp,value,1.9220591772913158,primal,load,exp,value,3.6061602142683222,primal
4712,t4713,pv,exp,value,2.9348087563146503,primal,load,exp,value,3.571219868517166,primal
4713,t4714,pv,exp,value,3.7406783738272793,primal,load,exp,value,3.534209885561237,primal
4714,t4715,pv,exp,value,4.2699061823430355,primal,load,exp,value,3.508643778914049,primal
4715,t4716,pv,exp,value,4.5092614866490255,primal,load,exp,value,3.434380326272218,primal
4716,t4717,pv,exp,value,4.511667067596824,primal,load,exp,value,3.3802045288531772,primal
4717,t4718,pv,exp,value,4.284339668029829,primal,load,exp,value,3.3301680058436816,primal
4718,t4719,pv,exp,value,3.802020687996151,primal,load,exp,value,3.344290236182128,primal
4719,t4720,pv,exp,value,3.1428915082992543,primal,load,exp,value,3.3451424397370344,primal
4720,t4721,pv,exp,value,2.3009381765696415,primal,load,exp,value,3.4223277331385438,primal
4721,t4722,pv,exp,value,1.39162857830166,primal,load,exp,value,3.509130752373996,primal
4722,t4723,pv,exp,value,0.6182343035843156,primal,load,exp,value,3.562697832968103,primal
4723,t4724,pv,exp,value,0.1828241520327159,primal,load,exp,value,3.497808619430241,primal
4724,t4725,pv,exp,value,0.0,primal,load,exp,value,3.4110056001947893,primal
