,snapshot,component_charge,fieldtype_charge,field_charge,value_charge,mode_charge,component_discharge,fieldtype_discharge,field_discharge,value_discharge,mode_discharge
1353,t1354,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.202418289562651,primal
1354,t1355,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1355,t1356,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1356,t1357,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
1357,t1358,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
1358,t1359,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
1359,t1360,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1360,t1361,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.5040739594311923,primal
1361,t1362,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.187947751632465,primal
1362,t1363,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
1363,t1364,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
1364,t1365,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.9183030076590315,primal
1365,t1366,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1366,t1367,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1367,t1368,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1368,t1369,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1369,t1370,battery.charging,exp,in_electricity,5.201415506299163,primal,battery.discharging,exp,in_electricity,0.0,primal
1370,t1371,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
1371,t1372,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
1372,t1373,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
1373,t1374,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1374,t1375,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.9900694848722775,primal
1375,t1376,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
1376,t1377,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
1377,t1378,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.620255233850408,primal
1378,t1379,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1379,t1380,battery.charging,exp,in_electricity,5.201415506299163,primal,battery.discharging,exp,in_electricity,0.0,primal
1380,t1381,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
1381,t1382,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
1382,t1383,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
1383,t1384,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1384,t1385,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1385,t1386,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.684902065815436,primal
1386,t1387,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
1387,t1388,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
1388,t1389,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.925422652907249,primal
1389,t1390,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1390,t1391,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1391,t1392,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1392,t1393,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
1393,t1394,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
1394,t1395,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
1395,t1396,battery.charging,exp,in_electricity,5.20141550629916,primal,battery.discharging,exp,in_electricity,0.0,primal
1396,t1397,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1397,t1398,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1398,t1399,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.931158896719405,primal
1399,t1400,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
1400,t1401,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
1401,t1402,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.679165822003281,primal
1402,t1403,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1403,t1404,battery.charging,exp,in_electricity,5.201415506299163,primal,battery.discharging,exp,in_electricity,0.0,primal
1404,t1405,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
1405,t1406,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
1406,t1407,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
1407,t1408,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1408,t1409,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.845571325425682,primal
1409,t1410,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
1410,t1411,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
1411,t1412,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.217702826255101,primal
1412,t1413,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.5470505670419055,primal
1413,t1414,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1414,t1415,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1415,t1416,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1416,t1417,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1417,t1418,battery.charging,exp,in_electricity,5.201415506299163,primal,battery.discharging,exp,in_electricity,0.0,primal
1418,t1419,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
1419,t1420,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
1420,t1421,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
1421,t1422,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1422,t1423,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.921446271437572,primal
1423,t1424,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
1424,t1425,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
1425,t1426,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.5467554734443656,primal
1426,t1427,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1427,t1428,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
1428,t1429,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
1429,t1430,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
1430,t1431,battery.charging,exp,in_electricity,0.9516870034639697,primal,battery.discharging,exp,in_electricity,0.0,primal
1431,t1432,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1432,t1433,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.4534307576536594,primal
1433,t1434,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
1434,t1435,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
1435,t1436,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.304916069669701,primal
1436,t1437,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.8519778913993266,primal
1437,t1438,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1438,t1439,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1439,t1440,battery.charging,exp,in_electricity,5.201415506299163,primal,battery.discharging,exp,in_electricity,0.0,primal
1440,t1441,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1441,t1442,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1442,t1443,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
1443,t1444,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
1444,t1445,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
1445,t1446,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1446,t1447,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.683295491509413,primal
1447,t1448,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.9168187979907874,primal
1448,t1449,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
1449,t1450,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.403856484112017,primal
1450,t1451,battery.charging,exp,in_electricity,7.157247480719419,primal,battery.discharging,exp,in_electricity,0.0,primal
1451,t1452,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1452,t1453,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.8974050299099945,primal
1453,t1454,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
1454,t1455,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
1455,t1456,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1456,t1457,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.2539909235887521,primal
1457,t1458,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
1458,t1459,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
1459,t1460,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
1460,t1461,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.6614961544952775,primal
1461,t1462,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1462,t1463,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1463,t1464,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1464,t1465,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1465,t1466,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1466,t1467,battery.charging,exp,in_electricity,5.201415506299163,primal,battery.discharging,exp,in_electricity,0.0,primal
1467,t1468,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
1468,t1469,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
1469,t1470,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
1470,t1471,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1471,t1472,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.9537094172774885,primal
1472,t1473,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.7103239107363937,primal
1473,t1474,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.1686379211553897,primal
1474,t1475,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,1.5190837578552334,primal
1475,t1476,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.9136497370988629,primal
1476,t1477,battery.charging,exp,in_electricity,3.032083042862816,primal,battery.discharging,exp,in_electricity,0.0,primal
1477,t1478,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
1478,t1479,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1479,t1480,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1480,t1481,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.5067935923150433,primal
1481,t1482,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.2672519247406417,primal
1482,t1483,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
1483,t1484,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
1484,t1485,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.226947982240073,primal
1485,t1486,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.609331219426931,primal
1486,t1487,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1487,t1488,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
1488,t1489,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
